epoch,total_loss,running_cost,terminal_cost,alpha_terminal,min_barrier_value,gradient_norm
295,8128.7233921384495,88.43570177296972,40.2014384518274,200.0,0.1592489215485892,10303.231984055648
296,1782.5524732316187,23.672801213390414,8.794398360091142,200.0,0.21852357980587797,17274.492678340728
297,12828.463774598944,132.5316140551963,63.47966080271874,200.0,0.11754573641391483,15248.736478323372
298,1446.3118509702756,21.537446828462716,7.123872020709065,200.0,0.17143277021467443,6234.278702430608
299,4489.830154161727,48.08859385321988,22.208707801542534,200.0,0.17156127584541017,20064.786388956403
300,1359.140081356346,21.22774621433897,6.689561675710034,200.0,0.1503979725647457,3257.535898453394
301,2447.521126323068,31.091219598169506,12.082149533624492,200.0,0.15415601506174467,7591.082322532694
302,58580.53527584887,949.1654304316417,288.1568492270862,200.0,0.1198074465851394,19773.050850638854
303,1999.6859107741952,28.279747382743366,9.85703081695726,200.0,0.11021393383367337,6913.472174433416
304,9820.01002899529,102.76321904979967,48.58623404972745,200.0,0.16192214811461306,11192.82163683596
305,10138.804441098668,298.1787177457415,49.20312861676464,200.0,0.10278244640998632,6539.849584553054
306,9204.098054552382,99.627236139623,45.52235409206379,200.0,0.1895106896036969,12103.744829994228
307,3104.0485560032516,39.5167308030446,15.322659126001035,200.0,0.24400507307846955,5390.576553890819
308,2208.8818119722723,29.08812667728869,10.89896842647492,200.0,-0.052557054017061185,6617.49579994438
309,5195.401048316329,58.0461968733959,25.686774257214665,200.0,0.24443645763267266,14925.983276602608
310,10247.214246790367,105.79935413526098,50.70707446327553,200.0,0.18776281513098705,13489.001481366011
311,35666.51301417138,362.7814122795419,176.51865800945922,200.0,0.12509725566790905,34281.77602362198
312,1978.6639607041636,28.703295358379112,9.749803326728923,200.0,0.2754344946175765,7179.558193469665
313,6523.517565537532,75.01526119615247,32.2425115217069,200.0,0.2242966793842698,11696.2322789326
314,79149.44410227283,750.9620675125981,391.99241017380115,200.0,0.12046415870391566,38889.49489232411
315,1243.2007214814212,21.56438354047351,6.108181689704738,200.0,0.2395207879210676,5266.006083192661
316,3021.7213857005268,37.50894209738379,14.921062218015715,200.0,0.19920724018942162,13213.347329211143
317,54545.27217188767,516.692652831115,270.14289759528276,200.0,0.21807529534998085,42030.033943504335
318,5430.229519508954,61.24404278998831,26.84492738359483,200.0,0.22506384973286,11875.232850950038
319,3272.4122585870377,39.05356815793092,16.166793452145534,200.0,0.23629285156878846,15252.66313757565
320,1718.3232967593362,24.444169902476247,8.4693956342843,200.0,0.25138390265326394,8414.525413698788
321,1325.8563655367489,21.91658848063043,6.519698885280592,200.0,0.22933446510535846,4167.673144289218
322,30753.248535160394,208.05536099439655,152.72596587082998,200.0,0.16804330793314123,33110.287819054036
323,3623.6218947507978,42.603793516155264,17.905090506173213,200.0,0.20868701712063967,7914.74855364705
324,1606.8637551329875,24.009958968409766,7.9142689808228885,200.0,0.2114598921638514,4177.244269402108
325,2631.1266997772964,35.52982011452104,12.977984398313877,200.0,0.2729929310074021,4885.449480914265
326,4341.219088928234,51.85562247569082,21.44681733226271,200.0,0.23056357753838122,10925.308074690405
327,2330.7800332537768,30.97256448691659,11.4990373438343,200.0,0.18991811498668323,5611.008143878249
328,7723.1338227840015,83.66660915581342,38.19733606814094,200.0,0.14488014158363707,12625.12476965965
329,6334.177282197374,66.08915370728272,31.340440642450453,200.0,0.14288605241355315,28798.99905517965
330,8284.857763692642,90.82242780359573,40.97017667944523,200.0,0.16817394804389116,14524.464999839402
331,166249.57358508685,1559.7576241954866,823.4490798044569,200.0,0.12899453895602733,54210.138688985426
332,4782.163896546303,54.37138751248233,23.6389625451691,200.0,0.1355612066729668,4068.494656394648
333,6286.7748708794625,68.99501943690137,31.088899257212805,200.0,0.22003541624954545,15265.82652364985
334,43865.321946300086,407.4055440347927,217.28958201132644,200.0,0.20243015910446469,42556.58368213686
335,3249.1947824342237,38.77035577940578,16.05212213327409,200.0,0.22677633265340644,9990.434710458554
336,1370.2531187250047,21.914870175718477,6.74169124274643,200.0,0.2819730361876784,2303.4906285029624
337,1498.2187495891383,22.83503834481935,7.376918556221595,200.0,0.30053527387865275,10476.994972918757
338,3403.8098747855465,43.854123163111986,16.799778758112172,200.0,0.10758532375078292,8094.583130983253
339,3767.252746604513,101.76796958368955,18.327423885104118,200.0,0.13687542973605507,17736.202111510578
340,5699.705394618608,64.4707372631875,28.1761732867771,200.0,0.21775633065512304,11374.76936983256
341,1846.6501426742943,26.077386659423993,9.102863780074351,200.0,0.20111372497331773,20400.225952906672
342,181256.28525216223,1237.601883795492,900.0934168418337,200.0,0.13988150398901103,72388.68504935388
343,4735.614025761836,54.06582446380765,23.40774100649014,200.0,0.12537243446092136,4302.080930752083
344,2250.4921995109144,28.841707080598255,11.108252462151581,200.0,-0.0600149245458434,3551.775693478012
345,6207.254707505519,66.91960240532258,30.70167552550098,200.0,0.1225905258719581,4181.186236891847
346,13994.753156509008,146.07177701956292,69.24340689744723,200.0,0.1402250406732198,14656.528974290768
347,8511.893607456,88.95112787354914,42.11471239791226,200.0,0.11274383579009731,19961.710742312105
348,35378.690974622754,344.4638112890068,175.17113581666874,200.0,0.11090248775012782,34955.461362429734
349,20191.680407978973,203.2389839894372,99.94220711994767,200.0,0.1262006292048963,28693.6197629889
350,19110322.109981827,1229927.918483364,89401.9709574923,200.0,0.14062225213725446,1087705.9898983294
351,1208.3953541208637,20.317131472456197,5.940391113242037,200.0,-0.12603998891552093,4377.452252108694
352,1183.7020585221248,20.213852108122556,5.817441032070011,200.0,-0.1278947897162391,5231.7815503823485
353,4491.190295053339,52.082251181812175,22.195540219357632,200.0,0.14705550084835048,13130.711611418468
354,11314.941219663151,115.93661516508367,55.995023022490344,200.0,0.12756427237833803,16802.797651490757
355,11451.22368472982,115.90284349261313,56.676604206186035,200.0,0.12927873811884552,21807.982278811618
356,5488.968630060467,62.811437655066435,27.130785962027005,200.0,0.182870743498346,8052.136712102432
357,4959.034409904107,55.96161214747294,24.51536398878317,200.0,0.1607732758467227,7988.042359744162
358,283601.297662267,146081.47836413185,687.5990964906757,200.0,0.18856858078356534,202724.7300298033
359,2016.323792662763,28.445552374717344,9.939391201440229,200.0,0.1976255450671607,5470.518100969861
360,12291.919096281503,123.12268274631569,60.84398206767594,200.0,0.1895619010555811,19580.685116437486
361,53702.45439586207,525.9793823614839,265.88237506750295,200.0,0.22627178543225981,39921.61903070455
362,11017.229920030155,118.38356450750574,54.49423177761325,200.0,0.24081655995495269,15213.634732613977
363,5964.202861115102,61.076601515608786,29.515631297997466,200.0,0.20236625277894896,16553.49387799772
364,10402.95856131545,109.36922712245794,51.46794667096496,200.0,0.21983840408862934,23869.517298401723
365,3714.4656343764927,45.413692211412034,18.345259710825403,200.0,0.2702765619163704,11700.952642042066
366,1166.0286444388971,21.382417525283916,5.723231134568066,200.0,-0.045813267332586484,4607.397407237549
367,7969.196081834099,80.72945039437477,39.44233315719862,200.0,0.2759290036141076,20693.967531714803
368,738646.7830305217,5054.6016845506765,3667.960906729855,200.0,0.2765587824281156,96887.44067355072
369,3513.3401169769795,43.99332754421735,17.346733947163813,200.0,0.1415309418497672,2444.867720646556
370,36138.62545010121,339.77438202944063,178.99425534035882,200.0,0.21856410999066903,31721.225388921248
371,2511.9389891622236,32.739567710424645,12.395997107258994,200.0,0.2331505055917926,11024.270982201277
372,1800.7346570300015,26.018149519831795,8.873582537550849,200.0,0.2567053501747908,5708.351676305885
373,24037.279858546535,237.51581255363067,118.99882022996454,200.0,0.13398742326220311,20414.014786570777
374,187448203.70869476,1152161.173894289,931480.2126740024,200.0,0.10282511084064141,1824636.8515281884
375,6631.479872183922,70.35374110301979,32.805630655404514,200.0,0.22283825561720358,3963.163804730329
376,54352.694377810745,544.1210377212819,269.0428667004473,200.0,0.1735401149701805,32222.76636536876
377,26665.9478277688,272.80911747958726,131.96569355144607,200.0,0.2406172287661766,35251.66332300066
378,8129.6409472466175,86.5581110313574,40.2154141810763,200.0,0.2367951961882164,16942.91993794496
379,981859.353288447,37875.44178484203,4719.919557518025,200.0,0.2206750305277941,260757.5176329352
380,3603.2776517798634,39.10673869491561,17.82085456542474,200.0,0.2438460182480002,17288.76715662498
381,4701.188605367013,52.988967336501446,23.24099819015256,200.0,0.23164905582193587,15196.76921652052
382,31190.45186543802,316.1484239159311,154.37151720761042,200.0,0.23570111778856975,29923.66131917963
383,8148.72241670455,82.57626226688603,40.33073077218832,200.0,0.2325563392161987,20745.12227338927
384,301721.2340867723,2876.7578552739287,1494.2223811574918,200.0,0.2532597048012777,128612.71482595033
385,7737.914643722004,79.82450129298086,38.290450712145116,200.0,0.23495739643110605,17960.525826151254
386,9852.118935072738,103.21819628417508,48.74450369394282,200.0,0.1290897080541518,11378.709153237594
387,4986.9054413094655,55.3283113255401,24.657885649919624,200.0,0.25073673409078595,13365.7311149408
388,5234.750568680503,60.6689345066212,25.87040817086941,200.0,0.2573097416450889,12607.294146647511
389,1121485.4052615108,20112.835314122607,5506.862849736942,200.0,0.28472169778818424,131826.55716197545
390,9145262.868331265,65574.10367291614,45398.443823291746,200.0,0.25436245519033107,556637.9090062534
391,4292.9594610185195,48.538899083624074,21.222102809674475,200.0,0.14913342275275862,17609.07607462815
392,2877514.4118644553,43364.56667749051,14170.749225934822,200.0,0.26998251340213286,205021.22945189822
393,3032.151847692358,38.86224009624492,14.966448037980564,200.0,0.13244547680716692,9331.991160991034
394,4062.276951096847,47.8025550611694,20.07237198017839,200.0,0.12366218810471577,14650.319133779018
395,1549.1708981068277,23.07177360947326,7.630495622486772,200.0,0.2659347286924101,20320.09814685894
396,4618.076056064284,49.46081222451553,22.843076219198842,200.0,0.5651762875601173,24254.229920112313
397,1633.7053708080546,23.824458115321395,8.049404563463666,200.0,0.538737295518363,23367.38973486962
398,1811.2792464946835,24.842214162519237,8.932185161660822,200.0,0.5265489976696834,26520.29268934089
399,1849.4383490247185,24.89421239642457,9.12272068314147,200.0,0.4815725362145798,26872.26526993955
400,2115.1672131275795,26.222923846028507,10.444721446407755,200.0,0.4443711110490083,30876.932325258014
401,2022.7600736295137,25.2141028081249,9.987729854106945,200.0,0.39023204029308967,26476.59970218756
402,2184.3885875545384,26.322457745619836,10.790330649044593,200.0,0.2796338695020114,25903.477329094276
403,2502.6282568125985,28.838965479565367,12.368946456665164,200.0,0.36162665553117357,23638.898910680036
404,3967.2162209621642,41.082162773848275,19.63067029094158,200.0,0.32796283272612337,35718.53828910898
405,4587.429123012354,44.27215797744854,22.715784825174524,200.0,0.39199399272374735,37597.28621959719
406,11955.95108933757,123.19299020472047,59.163790495664244,200.0,0.3315070655420457,28535.723663283057
407,2321.6418970382033,29.31332477749589,11.461642861303538,200.0,0.14894082251917792,29060.61661134731
408,21218.037472778276,196.8730189573149,105.1058222691048,200.0,0.2139469833828588,29801.382364161578
409,15830.523398709849,157.71359389833358,78.36404902405758,200.0,0.23508787851812343,68911.05385352387
410,32743.792970373477,335.5535697918194,162.0411970029083,200.0,0.31405426235713224,74280.10934382214
411,105241.00555841123,1031.4112821018089,521.0479713815471,200.0,0.23685997991353755,139742.70495863567
412,4571996.187743139,369590.28527216736,21012.02951235486,200.0,0.33316984192821264,2687541.1781602264
413,3905.8743675284045,48.12093476174056,19.28876716383332,200.0,0.31878476788198606,22803.090942821455
414,4736.589834390273,48.58605642949922,23.440018889803866,200.0,0.2971396796591776,42014.804704404705
415,54764.83369620561,540.3781192926384,271.1222778845649,200.0,0.22446278511482956,106484.08143046289
416,28442.92661692145,248.8349722984908,140.9704582231148,200.0,0.1940464926404545,12144.681612680371
417,29930.726113816178,310.90090525035106,148.09912604282914,200.0,0.15079706211566626,40161.36239898201
418,17505.551785175197,173.56805232347466,86.65991866425863,200.0,0.15288882053689015,63565.08942428687
419,7457.3214768259,78.55840966941165,36.89381533578244,200.0,0.18897041347179358,8916.565420902654
420,11467.596433967137,111.79920059608907,56.77898616685524,200.0,0.13814655689707186,18500.45579756041
421,121879.06259789607,5163.038059685698,583.5801226910519,200.0,0.12830471974804084,131921.5078717413
422,383028.9496969362,26734.371746499775,1781.472889752182,200.0,0.09367212917359671,42953.9020064921
423,9004.107600760055,94.9080192218146,44.545997907691195,200.0,0.13786070293058242,51939.50248395766
424,81965.14726159081,3903.590699285726,390.3077828115255,200.0,0.1261060483828347,94579.16645715748
425,1279820510.4248703,21376312.302342743,6292220.990612638,200.0,0.08471852797610738,84289788.61223705
426,19885.70350310119,203.2494202118636,98.41227041444662,200.0,0.16434376526378178,43173.22800036936
427,1421126.3119838547,15153.421060871095,7029.864454614918,200.0,0.060578537129715206,260980.3276021327
428,14550.615672336631,153.57993962367487,71.98517866356478,200.0,0.12442625467792881,66354.88075693113
429,6132.181323677272,69.03325982061013,30.31574031928331,200.0,0.1609220526672396,32506.626187223086
430,60535.05476317582,594.483547833622,299.702856076711,200.0,0.07599064038046041,90414.47506329404
431,132581.90138658983,1855.0722392474486,653.6341457367118,200.0,-0.05985080005786866,22688.355208865465
432,4707.570309638227,47.40129083564639,23.300845094012903,200.0,0.22117172844280772,40938.27809594918
433,199753.9714899399,2788.0357293202533,984.8296788030982,200.0,0.22584124515248052,39643.948807392706
434,5183.368405155098,58.009482578495174,25.626794612883014,200.0,0.14588858391113754,41366.30282166861
435,6410.9981796399725,67.17784366021463,31.71910167989879,200.0,0.19848948394894453,52215.5928205202
436,5619.843113694136,61.1303892058168,27.793563622441596,200.0,0.20012057005172193,44515.75806317045
437,1994.536769798691,27.592341287088765,9.834722142558011,200.0,-0.052583214331242335,5807.433881279968
438,89485.81709486556,885.5739435375289,443.0012157566402,200.0,0.08146202080688933,41457.51669009836
439,30075.982462810705,305.0388011943055,148.854718308082,200.0,0.21336318601540646,8303.529295923601
440,11721.873522177984,117.16904044574537,58.023522408661194,200.0,0.2733641839729251,49790.3639793241
441,7704.0916454967955,78.7153850484675,38.12688130224164,200.0,0.29139227223778297,52219.786457673246
442,11876.813513671339,126.8329067323131,58.74990303469512,200.0,0.24673150811299568,13769.053803653094
443,11683.068451715963,120.2643790583595,57.81402036328802,200.0,0.20551058137071435,4438.188919370369
444,18787.028596688193,196.74720693187956,92.95140694878157,200.0,0.20957476034727487,37846.16518859943
445,260906.85832936334,2447.5863783869268,1292.2963597548821,200.0,0.19965586946708327,52416.09630851166
446,4086.83901145346,49.26861501066946,20.187851982213953,200.0,0.13804769660061536,8596.87980738166
447,16058.624164885186,103.94248471446404,79.77340840085361,200.0,-0.10836553574063648,31551.453421937713
448,5804.536325413701,61.06779701338469,28.717342642001583,200.0,-0.05228689298928418,7152.573411529951
449,43033.738931526284,411.1635348269457,213.11287698349668,200.0,0.15073678446906966,36462.05222673413
450,80470291.3890166,1297713.6845887806,395862.8885221391,200.0,0.16224804103066284,25195417.310933873
451,10905.169176315454,110.61256090798602,53.972783077037334,200.0,0.28595958186027015,48215.06233280352
452,24084292.592638183,223483.3455171072,119304.04623560539,200.0,0.21871917417892864,830786.312095197
453,62278.534931962335,586.0790598770393,308.46227936042646,200.0,0.16961978443247147,52976.025970312345
454,225901.566311147,4262.3494035007325,1108.1960845382314,200.0,0.2005218893696347,144829.14952453988
455,1155.1891677445449,21.601198439084953,5.667939846527299,200.0,-0.12548219683396872,6983.92442732748
456,779331.6197967323,13732.938201793424,3827.993407974694,200.0,0.16402617192865823,107870.33844280173
457,103049.99266166674,1015.0087861644816,510.1749193775113,200.0,0.1442468459231239,21846.91590924515
458,9798.832643057907,92.03666452276624,48.5339798926757,200.0,-0.01960117354856957,17517.309262864994
459,8016.722193966962,83.79853776311326,39.664618281019244,200.0,0.1735231848553848,47345.28397479879
460,3221.365405117675,39.428018468339374,15.909686933246679,200.0,0.26109680644238586,29267.610841371323
461,3751.7955164853374,43.43639672125628,18.541795598820407,200.0,0.2229020959857235,28943.705302151684
462,69592.48779349083,694.629667437465,344.48929063026685,200.0,0.22902804925878098,51544.16503776584
463,6235.4019979975465,63.68930426967593,30.858563468639353,200.0,-0.04672562222061407,7661.01173856374
464,10445.397240696093,110.11406306211862,51.67641588816986,200.0,0.11247850111020016,21296.20534791848
465,46689.34980668347,456.2816983942227,231.16534054144626,200.0,0.12680896888338064,7031.385405757709
466,10862.804127555924,108.19397061915666,53.77305078468384,200.0,0.19159814554326962,51674.349915935054
467,48466.08520547229,450.11627629381735,240.07984464589236,200.0,0.21460668432044674,72796.3763977864
468,1252670.43069048,51916.18394072853,6003.771233748757,200.0,0.15685247483375123,117806.41955437243
469,1145.9031125605113,21.453168095138288,5.622249722326864,200.0,-0.13635520191798198,7362.1944863634235
470,64493.02811437323,596.2053275642234,319.484113934045,200.0,0.18867238370326692,78413.33959404952
471,1578402.0088701134,22100.409567635234,7781.5079965123905,200.0,-0.07377905570606413,45299.76820982714
472,5119.301165115328,54.38169111903794,25.32459736998145,200.0,-0.061407371808252904,7892.221430813764
473,96894294.36329544,633395.3857462347,481304.494887746,200.0,0.17967200876174363,1303367.7205294939
474,16040.988227629032,164.01375995612227,79.38487233836454,200.0,0.11461782178647836,34376.392598206796
475,13120.565383922307,131.71562706984977,64.94424878426229,200.0,0.20313708848990583,55830.893582305995
476,3190711427853980.5,46213727502511.99,15722488501757.342,200.0,0.22864542959758374,3.128225231655897e+18
477,100174.81381670354,5218.270647886647,474.78271584408446,200.0,0.209054082469432,60195.24134175088
478,21300.869901781785,185.2554402241788,105.57807230778803,200.0,-0.05992672167397229,10819.655988555578
479,283398.97158356936,4740.976888949522,1393.2899734730993,200.0,0.1303494963289977,26883.561894288567
480,50253.95663111292,483.9136132682943,248.8502150892231,200.0,0.039388349467451685,40155.456673639776
481,24392.285698993295,210.21200644295624,120.9103684627517,200.0,-0.05589068125929284,12941.391046661014
482,6675.661343574363,67.06267614291455,33.04299333715724,200.0,0.26641182654268064,46678.787393859435
483,5496.472362935411,55.725694044376624,27.203733344455173,200.0,0.2105422096348051,47301.17528658173
484,617812.4409854265,4149.650292783293,3068.3139534632164,200.0,0.2054367590440598,147452.44194845046
485,216046.8001820394,2032.7573798841272,1070.0702140107765,200.0,0.11604674357503056,93897.65530982676
486,25397.209724161632,395.3821444738168,125.00913789843908,200.0,0.22063562032255027,120047.1778913322
487,4011.5874843761744,45.098340448221805,19.832445719639765,200.0,-0.05901872034421068,8773.217371828983
488,16732.500148495586,170.55128358691556,82.80974432454336,200.0,0.24167016106763375,77315.72404732885
489,16291567.73181053,176519.01048475067,80575.2436066289,200.0,0.21678063289270752,891365.6842171048
490,21627.621597976602,149.54377931818738,107.39038909329207,200.0,-0.06812196257346215,26416.79696494195
491,41336.484483945416,398.3760696134666,204.69054207165976,200.0,0.1296159523453803,14605.246554355534
492,32114.91696308785,312.97895458076965,159.0096900425354,200.0,0.24818162413936726,94892.64192603709
493,1715.8493754742592,26.580489296427707,8.446344430889157,200.0,-0.06793914030471787,3596.926562447681
494,403621.5783484681,3785.544774949813,1999.1801678675913,200.0,0.11412746106993285,108770.81325593505
495,31681.397146769956,296.66666504311553,156.9236524086342,200.0,0.23224596217791507,79312.36084697269
496,15330.19564556599,105.76894762723911,76.12213348969375,200.0,-0.06715915622936039,24800.365675695182
497,120994577.23405671,726604.4286000299,601339.8640272834,200.0,0.274424231802743,1590799.4738954015
498,1528.7722418052906,24.6271598388078,7.520725409832414,200.0,-0.06797792920216347,8469.95390464848
499,1122.4257377691117,21.652646773864806,5.503865454976235,200.0,-0.06579945354474584,6858.641192257348
500,1169.6998781467194,22.41855103434592,5.736406635561867,200.0,-0.06487397408184012,3725.499639675452
501,29133.513541598597,298.9843392769157,144.1726460116084,200.0,0.25572065774492003,21111.548166402717
502,128775.34012779284,1281.3760177633349,637.4698205501475,200.0,0.22981498304104633,111770.82447583704
503,149453.74555204858,1406.5221792118891,740.2361168641834,200.0,0.1295308268694534,71128.73608575198
504,43773.20727357105,449.0571520046031,216.62075060783226,200.0,0.248078888128927,55060.44071365905
505,18752.91848801628,186.52892771593093,92.83194780150174,200.0,0.12882645925422562,10735.94781878185
506,8645707.881907206,71990.11838061707,42868.58881763294,200.0,0.19615660210905836,913450.82333249
507,10963.009909639624,110.86361800301319,54.26073145818305,200.0,0.27671063672759966,38268.44243977363
508,55475.58643430518,1093.379091397522,271.9110367145383,200.0,0.23589727296901306,89350.69585578884
509,1072.3118438747797,21.051412518076653,5.256302156783516,200.0,-0.06579446761839422,5976.877158618121
510,16650.957019156696,159.11567574901073,82.45920671703843,200.0,0.21681050250440273,45516.38910905679
511,84329.38943302835,782.9680110191069,417.7321071100462,200.0,0.15876497778343665,82065.64822789778
512,1097.1188332514694,21.001205402079876,5.380588139246948,200.0,-0.045644909893293915,6593.782827287821
513,1078.6270534125113,20.744274186156044,5.2894138961317765,200.0,-0.04391762284602623,6064.458555680892
514,74987.48902621618,718.3274419435857,371.34580792136296,200.0,0.11616244975635573,49644.91269764231
515,163705.85828191618,1624.1913328135215,810.4083347455133,200.0,0.22984991886034198,68607.26293811448
516,98201.91143794931,2080.1135627232406,480.60898937613035,200.0,0.22870011848997887,100841.29999984665
517,85340.62033141554,3649.3355557185337,408.4564238784851,200.0,0.21176499637136095,121896.9804111794
518,1316.527310683269,22.077730456770112,6.472247901132494,200.0,-0.03750808062555213,12913.474255726695
519,437880.62393372227,7693.908265049662,2150.933578343363,200.0,0.07047872850070186,116436.51588490569
520,1189.0873464012657,21.466050815713565,5.83810647792776,200.0,-0.051458510723915586,7642.41857504494
521,157960.93002448147,1408.28109274512,782.7632446586819,200.0,0.344579164615754,76204.4601475387
522,7423.7785859166725,73.9950046655897,36.748917906255414,200.0,0.4166234664583439,29308.46377964627
523,2721.725471013116,33.02553302380772,13.443499689946542,200.0,0.3315974807532846,24543.378961553582
524,59009.749286617756,575.1103341469134,292.1731947623542,200.0,0.07426593572551293,46731.41323445693
525,2448.0398563794142,31.475416152215107,12.082822201135995,200.0,0.24067246970762948,19447.181953297022
526,9191.508295057347,94.01878371058913,45.48744755673379,200.0,0.1336711206547219,25074.101854930017
527,2882.640822280416,36.51489219082593,14.230629650447952,200.0,0.25512229247424345,17881.866149183992
528,3036.340805200646,39.31136103410676,14.9851472208327,200.0,0.2584140199547621,11256.185604672637
529,7312028.617391602,129595.49353529289,35912.16561928154,200.0,0.18950160785265355,1928924.8075355892
530,6101.094160252922,62.85613572941958,30.191190122617513,200.0,0.19724036235231815,18558.452154954284
531,6279.5944102954345,67.26011690412095,31.061671466956568,200.0,0.17981781945952893,15311.151698136413
532,18106.888865223525,172.926474468103,89.66981195377711,200.0,0.19399466948564073,27812.229846345293
533,971487.2277818532,20500.560768847237,4754.9333350650295,200.0,0.13654807961871004,99056.9556882872
534,93086.64188481867,908.8370993808849,460.889023927189,200.0,0.09339507688115911,82483.3965093504
535,10704.399350097374,103.05225671127309,53.00673546693051,200.0,0.16901597283513417,48236.23048203354
536,28945.545066918774,268.3345150122964,143.3860527595324,200.0,0.2452266365970999,36355.3542729311
537,5935.203598074471,63.115973622762745,29.360438122258543,200.0,0.20540702313934925,25719.514531294986
538,13265.515536138355,134.71695172421994,65.65399292207067,200.0,0.13650582561005872,52622.00417993566
539,91447148.36203921,423785.6229810778,455116.81369529065,200.0,0.10717752992590338,1305442.861685813
540,25849.59516996905,261.46758491184073,127.94063792528604,200.0,0.12417168242991042,66900.68062423168
541,40875.72488564629,337.2672004077987,202.69228842619245,200.0,0.14098982751835396,74073.71493261115
542,4450.154944313739,43.38441780528763,22.033852632542256,200.0,0.15766612737308575,13867.262373708983
543,29479.006146621174,403.3672729451704,145.37819436838,200.0,0.0733201646562272,20086.876742887427
544,2888.5990836092656,31.758531834120554,14.284202758875724,200.0,-0.1391527292919345,15047.072620440658
545,4131.972623890878,43.97586216956914,20.439983808606545,200.0,0.1670619125805308,20190.980772718834
546,2207.6301953310526,27.395998926604605,10.90117098202224,200.0,0.11304156082424097,10129.128867902213
547,1827.0323457102013,21.543636503923814,9.027443546031387,200.0,0.28136926538452894,15779.78757794588
548,9710.090539850804,93.94569929824912,48.08072420276278,200.0,0.1166614177062201,29660.51386160662
549,2110.130371503823,25.772463036364332,10.421789542337294,200.0,0.13137853310520972,18103.721438820667
550,38825.99906369076,356.3239241047241,192.34837569793018,200.0,0.21237371804375585,46403.96439397359
551,16627.701712948696,166.560744269442,82.30570484339627,200.0,0.16236990089793849,25800.727149984727
552,3676.5239969642607,39.961376035890055,18.182813104641852,200.0,0.25400628280839394,16687.491284016425
553,4409.012515512347,74.88752931773492,21.67062493097306,200.0,0.27492404727187963,15512.190349806438
554,9413.563826797905,90.05371870118697,46.61755054048359,200.0,0.14397206054107828,28467.04914860088
555,8072.980512905786,78.59298370527493,39.97193764600256,200.0,0.0958982782215047,25127.53225815137
556,2990.1680165780313,33.55425457206617,14.783068810029825,200.0,0.10094674364035092,11184.32977876052
557,4916.277275384914,79.63693143806168,24.18320171973426,200.0,0.12508908786732167,19948.736008864435
558,18679.552049270926,1315.4108262178195,86.82070611526552,200.0,0.22164250925188608,33027.048680388434
559,3474035.7490843036,266826.84620202566,16036.044514411391,200.0,0.27452829170072696,78913.25370398513
560,10230.763702907081,88.60820535292805,50.71077748777076,200.0,0.26669056231624455,44154.61424463081
561,7759.105538363875,73.81420380585419,38.4264566727901,200.0,0.1803226091318111,21035.244940798024
562,1948.9804962227333,27.034509336140033,9.609729934432966,200.0,0.25611037388697244,7374.1793985082395
563,4323.428895353508,44.49656907850356,21.39466163137502,200.0,0.23155435662837118,10073.617134097189
564,318788.7484942352,4155.89740621096,1573.1642554401215,200.0,0.2508658451950567,27958.089413563557
565,16025.37107135509,163.30774337686455,79.31031663989113,200.0,0.35435597236371086,18099.836719660118
566,5405.349068295032,52.943744898027305,26.762026616985025,200.0,0.2693007516133622,14764.09893085157
567,10313.061717407141,97.45485274962373,51.07803432328758,200.0,0.31124451619330734,24480.016311828538
568,3419.082625311035,37.134168696289656,16.909742283073726,200.0,0.349662090412985,15442.841907717564
569,17358.55573268597,158.32601554042816,86.00114858572772,200.0,0.3051970643433867,37714.174630073074
570,1384.2858090881832,22.163750289625668,6.810610293992788,200.0,0.2877953852144164,6926.56814359061
571,9817.13692011615,89.73742130571289,48.63699749405218,200.0,0.3248861384053376,31551.171126625042
572,31716.30202278192,275.5533289678886,157.20374346907016,200.0,0.22305589679335744,39867.156402966124
573,7471.060115160579,66.97196509948137,37.02044075030549,200.0,0.27287669162910105,24661.567845129975
574,5939.901344647961,50.50851904146603,29.446964128032477,200.0,0.2975063661457874,28582.9663436085
575,4897.264254360469,49.151341006429796,24.240564566770196,200.0,0.31209535470010513,13025.401905885576
576,110008.39818315586,692.3680228972362,546.5801508012931,200.0,0.34135616843969885,83843.8881809351
577,1427083.4700216711,20697.472819606806,7031.929986010322,200.0,0.2995945223158607,52089.04978525481
578,5105900.119400914,86412.79479454667,25097.436623031837,200.0,0.338604506651613,216715.037181221
579,42596.223336766096,358.1910019053262,211.19016167430385,200.0,0.21652747560079702,72379.27511969834
580,150666.55792846726,965.9896474627127,748.5028414050228,200.0,0.3155723659053359,81033.05267574395
581,12689.396568383445,101.49109169256889,62.93952738345438,200.0,0.31181047687644825,29775.23652143816
582,32294.49762222475,3263.0901493250544,145.15703736449848,200.0,0.26581925505392356,23965.518066068926
583,9816.987171475585,87.64310353214829,48.646720339717184,200.0,0.2895831652843671,19388.78623848843
584,26868.363778303836,262.0387044634398,133.03162536920198,200.0,0.18425537856351218,56299.2450740945
585,3602893.543750226,50990.26615979111,17759.516387952175,200.0,0.25350290229087324,2171870.2800951707
586,48792.869317991324,428.35858197548754,241.82255368007918,200.0,0.17254360592858006,65488.33846254005
587,3815.214797213874,39.38144301104162,18.879166771014162,200.0,0.1603292809578312,14557.71345714132
588,3085.6186463873005,32.82223693354946,15.263982047268755,200.0,0.1725988930611855,18361.64419840968
